timestamp,window,sample,ir_raw,red_raw
2026-03-19T16:00:16.735,1,111,250353,179704
2026-03-19T16:00:16.775,1,112,250353,179704
2026-03-19T16:00:16.815,1,113,250406,179793
2026-03-19T16:00:16.855,1,114,250406,179793
2026-03-19T16:00:16.895,1,115,250406,179793
2026-03-19T16:00:16.934,1,116,250406,179793
2026-03-19T16:00:16.974,1,117,250480,179866
2026-03-19T16:00:17.014,1,118,250480,179866
2026-03-19T16:00:17.054,1,119,250480,179866
2026-03-19T16:00:17.094,1,120,250480,179866
2026-03-19T16:00:17.134,1,121,250568,179924
2026-03-19T16:00:17.173,1,122,250568,179924
2026-03-19T16:00:17.213,1,123,250568,179924
2026-03-19T16:00:17.254,1,124,250568,179924
2026-03-19T16:00:17.293,1,125,250524,179945
2026-03-19T16:00:17.333,1,126,250524,179945
2026-03-19T16:00:17.373,1,127,250524,179945
2026-03-19T16:00:17.413,1,128,250524,179945
2026-03-19T16:00:17.453,1,129,250578,180018
2026-03-19T16:00:17.493,1,130,250578,180018
2026-03-19T16:00:17.532,1,131,250578,180018
2026-03-19T16:00:17.573,1,132,250578,180018
2026-03-19T16:00:17.612,1,133,250623,180078
2026-03-19T16:00:17.653,1,134,250623,180078
2026-03-19T16:00:17.693,1,135,250623,180078
2026-03-19T16:00:17.732,1,136,250623,180078
2026-03-19T16:00:17.772,1,137,250682,180109
2026-03-19T16:00:17.811,1,138,250682,180109
2026-03-19T16:00:17.851,1,139,250682,180109
2026-03-19T16:00:17.891,1,140,250682,180109
2026-03-19T16:00:17.931,1,141,250610,180107
2026-03-19T16:00:17.971,1,142,250610,180107
2026-03-19T16:00:18.011,1,143,250610,180107
2026-03-19T16:00:18.051,1,144,250610,180107
2026-03-19T16:00:18.091,1,145,250620,180153
2026-03-19T16:00:18.131,1,146,250620,180153
2026-03-19T16:00:18.171,1,147,250620,180153
2026-03-19T16:00:18.210,1,148,250620,180153
2026-03-19T16:00:18.250,1,149,250659,180190
2026-03-19T16:00:18.290,1,150,250659,180190
2026-03-19T16:00:18.330,1,151,250659,180190
2026-03-19T16:00:18.370,1,152,250659,180190
2026-03-19T16:00:18.410,1,153,250701,179928
2026-03-19T16:00:18.449,1,154,250701,179928
2026-03-19T16:00:18.489,1,155,250701,179928
2026-03-19T16:00:18.529,1,156,250701,179928
2026-03-19T16:00:18.569,1,157,250589,179886
2026-03-19T16:00:18.610,1,158,250589,179886
2026-03-19T16:00:18.649,1,159,250589,179886
2026-03-19T16:00:18.689,1,160,250589,179886
