timestamp,window,activity,sample,ir_raw,red_raw
2026-04-16T18:31:58.802,1,Normal breath,0,109297,83465
2026-04-16T18:31:58.811,1,Normal breath,1,109297,83465
2026-04-16T18:31:58.822,1,Normal breath,2,109297,83465
2026-04-16T18:31:58.832,1,Normal breath,3,109301,83464
2026-04-16T18:31:58.842,1,Normal breath,4,109301,83464
2026-04-16T18:31:58.852,1,Normal breath,5,109301,83464
2026-04-16T18:31:58.862,1,Normal breath,6,109301,83464
2026-04-16T18:31:58.872,1,Normal breath,7,109237,83450
2026-04-16T18:31:58.882,1,Normal breath,8,109237,83450
2026-04-16T18:31:58.891,1,Normal breath,9,109237,83450
2026-04-16T18:31:58.902,1,Normal breath,10,109237,83450
2026-04-16T18:31:58.913,1,Normal breath,11,109163,83435
2026-04-16T18:31:58.922,1,Normal breath,12,109163,83435
2026-04-16T18:31:58.932,1,Normal breath,13,109163,83435
2026-04-16T18:31:58.942,1,Normal breath,14,109163,83435
2026-04-16T18:31:58.951,1,Normal breath,15,109116,83424
2026-04-16T18:31:58.962,1,Normal breath,16,109116,83424
2026-04-16T18:31:58.972,1,Normal breath,17,109116,83424
2026-04-16T18:31:58.982,1,Normal breath,18,109116,83424
2026-04-16T18:31:58.992,1,Normal breath,19,109107,83417
2026-04-16T18:31:59.002,1,Normal breath,20,109107,83417
2026-04-16T18:31:59.011,1,Normal breath,21,109107,83417
2026-04-16T18:31:59.021,1,Normal breath,22,109107,83417
2026-04-16T18:31:59.032,1,Normal breath,23,109094,83430
2026-04-16T18:31:59.041,1,Normal breath,24,109094,83430
2026-04-16T18:31:59.052,1,Normal breath,25,109094,83430
2026-04-16T18:31:59.062,1,Normal breath,26,109094,83430
2026-04-16T18:31:59.072,1,Normal breath,27,109118,83429
2026-04-16T18:31:59.082,1,Normal breath,28,109118,83429
2026-04-16T18:31:59.092,1,Normal breath,29,109118,83429
2026-04-16T18:31:59.102,1,Normal breath,30,109118,83429
2026-04-16T18:31:59.112,1,Normal breath,31,109119,83444
2026-04-16T18:31:59.122,1,Normal breath,32,109119,83444
2026-04-16T18:31:59.132,1,Normal breath,33,109119,83444
2026-04-16T18:31:59.142,1,Normal breath,34,109119,83444
2026-04-16T18:31:59.152,1,Normal breath,35,109123,83434
2026-04-16T18:31:59.162,1,Normal breath,36,109123,83434
2026-04-16T18:31:59.172,1,Normal breath,37,109123,83434
2026-04-16T18:31:59.181,1,Normal breath,38,109123,83434
2026-04-16T18:31:59.192,1,Normal breath,39,109129,83440
2026-04-16T18:31:59.202,1,Normal breath,40,109129,83440
2026-04-16T18:31:59.212,1,Normal breath,41,109129,83440
2026-04-16T18:31:59.222,1,Normal breath,42,109129,83440
2026-04-16T18:31:59.232,1,Normal breath,43,109142,83453
2026-04-16T18:31:59.241,1,Normal breath,44,109142,83453
2026-04-16T18:31:59.252,1,Normal breath,45,109142,83453
2026-04-16T18:31:59.261,1,Normal breath,46,109142,83453
2026-04-16T18:31:59.272,1,Normal breath,47,109169,83467
2026-04-16T18:31:59.281,1,Normal breath,48,109169,83467
2026-04-16T18:31:59.292,1,Normal breath,49,109169,83467
2026-04-16T18:31:59.301,1,Normal breath,50,109169,83467
2026-04-16T18:31:59.312,1,Normal breath,51,109187,83466
2026-04-16T18:31:59.322,1,Normal breath,52,109187,83466
2026-04-16T18:31:59.331,1,Normal breath,53,109187,83466
2026-04-16T18:31:59.341,1,Normal breath,54,109187,83466
2026-04-16T18:31:59.351,1,Normal breath,55,109202,83463
2026-04-16T18:31:59.361,1,Normal breath,56,109202,83463
2026-04-16T18:31:59.372,1,Normal breath,57,109202,83463
2026-04-16T18:31:59.382,1,Normal breath,58,109202,83463
2026-04-16T18:31:59.392,1,Normal breath,59,109225,83486
2026-04-16T18:31:59.401,1,Normal breath,60,109225,83486
2026-04-16T18:31:59.412,1,Normal breath,61,109225,83486
2026-04-16T18:31:59.422,1,Normal breath,62,109225,83486
2026-04-16T18:31:59.432,1,Normal breath,63,109245,83500
2026-04-16T18:31:59.442,1,Normal breath,64,109245,83500
2026-04-16T18:31:59.451,1,Normal breath,65,109245,83500
2026-04-16T18:31:59.462,1,Normal breath,66,109245,83500
2026-04-16T18:31:59.472,1,Normal breath,67,109249,83503
2026-04-16T18:31:59.481,1,Normal breath,68,109249,83503
2026-04-16T18:31:59.492,1,Normal breath,69,109249,83503
2026-04-16T18:31:59.501,1,Normal breath,70,109249,83503
2026-04-16T18:31:59.511,1,Normal breath,71,109224,83496
2026-04-16T18:31:59.522,1,Normal breath,72,109224,83496
2026-04-16T18:31:59.531,1,Normal breath,73,109224,83496
2026-04-16T18:31:59.541,1,Normal breath,74,109224,83496
2026-04-16T18:31:59.551,1,Normal breath,75,109214,83494
2026-04-16T18:31:59.561,1,Normal breath,76,109214,83494
2026-04-16T18:31:59.571,1,Normal breath,77,109214,83494
2026-04-16T18:31:59.581,1,Normal breath,78,109214,83494
2026-04-16T18:31:59.591,1,Normal breath,79,109198,83497
2026-04-16T18:31:59.601,1,Normal breath,80,109198,83497
2026-04-16T18:31:59.611,1,Normal breath,81,109198,83497
2026-04-16T18:31:59.621,1,Normal breath,82,109198,83497
2026-04-16T18:31:59.631,1,Normal breath,83,109172,83486
2026-04-16T18:31:59.641,1,Normal breath,84,109172,83486
2026-04-16T18:31:59.651,1,Normal breath,85,109172,83486
2026-04-16T18:31:59.661,1,Normal breath,86,109172,83486
2026-04-16T18:31:59.671,1,Normal breath,87,109182,83486
2026-04-16T18:31:59.681,1,Normal breath,88,109182,83486
2026-04-16T18:31:59.691,1,Normal breath,89,109182,83486
2026-04-16T18:31:59.701,1,Normal breath,90,109182,83486
2026-04-16T18:31:59.711,1,Normal breath,91,109180,83499
2026-04-16T18:31:59.721,1,Normal breath,92,109180,83499
2026-04-16T18:31:59.730,1,Normal breath,93,109180,83499
2026-04-16T18:31:59.740,1,Normal breath,94,109180,83499
2026-04-16T18:31:59.751,1,Normal breath,95,109180,83498
2026-04-16T18:31:59.761,1,Normal breath,96,109180,83498
2026-04-16T18:31:59.771,1,Normal breath,97,109180,83498
2026-04-16T18:31:59.781,1,Normal breath,98,109180,83498
2026-04-16T18:31:59.791,1,Normal breath,99,109220,83498
2026-04-16T18:31:59.800,1,Normal breath,100,109220,83498
2026-04-16T18:31:59.811,1,Normal breath,101,109220,83498
2026-04-16T18:31:59.820,1,Normal breath,102,109220,83498
2026-04-16T18:31:59.831,1,Normal breath,103,109231,83505
2026-04-16T18:31:59.840,1,Normal breath,104,109231,83505
2026-04-16T18:31:59.850,1,Normal breath,105,109231,83505
2026-04-16T18:31:59.860,1,Normal breath,106,109231,83505
2026-04-16T18:31:59.871,1,Normal breath,107,109242,83503
2026-04-16T18:31:59.880,1,Normal breath,108,109242,83503
2026-04-16T18:31:59.890,1,Normal breath,109,109242,83503
2026-04-16T18:31:59.900,1,Normal breath,110,109242,83503
2026-04-16T18:31:59.910,1,Normal breath,111,109238,83514
2026-04-16T18:31:59.920,1,Normal breath,112,109238,83514
2026-04-16T18:31:59.930,1,Normal breath,113,109238,83514
2026-04-16T18:31:59.941,1,Normal breath,114,109238,83514
2026-04-16T18:31:59.950,1,Normal breath,115,109250,83516
2026-04-16T18:31:59.961,1,Normal breath,116,109250,83516
2026-04-16T18:31:59.971,1,Normal breath,117,109250,83516
2026-04-16T18:31:59.980,1,Normal breath,118,109250,83516
2026-04-16T18:31:59.991,1,Normal breath,119,109219,83529
2026-04-16T18:32:00.000,1,Normal breath,120,109219,83529
2026-04-16T18:32:00.011,1,Normal breath,121,109219,83529
2026-04-16T18:32:00.021,1,Normal breath,122,109219,83529
2026-04-16T18:32:00.031,1,Normal breath,123,109189,83525
2026-04-16T18:32:00.040,1,Normal breath,124,109189,83525
2026-04-16T18:32:00.051,1,Normal breath,125,109189,83525
2026-04-16T18:32:00.060,1,Normal breath,126,109189,83525
2026-04-16T18:32:00.070,1,Normal breath,127,109160,83510
2026-04-16T18:32:00.080,1,Normal breath,128,109160,83510
2026-04-16T18:32:00.091,1,Normal breath,129,109160,83510
2026-04-16T18:32:00.100,1,Normal breath,130,109160,83510
2026-04-16T18:32:00.110,1,Normal breath,131,109166,83510
2026-04-16T18:32:00.121,1,Normal breath,132,109166,83510
2026-04-16T18:32:00.130,1,Normal breath,133,109166,83510
2026-04-16T18:32:00.140,1,Normal breath,134,109166,83510
2026-04-16T18:32:00.150,1,Normal breath,135,109162,83503
2026-04-16T18:32:00.160,1,Normal breath,136,109162,83503
2026-04-16T18:32:00.170,1,Normal breath,137,109162,83503
2026-04-16T18:32:00.180,1,Normal breath,138,109162,83503
2026-04-16T18:32:00.190,1,Normal breath,139,109154,83497
2026-04-16T18:32:00.200,1,Normal breath,140,109154,83497
2026-04-16T18:32:00.210,1,Normal breath,141,109154,83497
2026-04-16T18:32:00.220,1,Normal breath,142,109154,83497
2026-04-16T18:32:00.230,1,Normal breath,143,109167,83498
2026-04-16T18:32:00.240,1,Normal breath,144,109167,83498
2026-04-16T18:32:00.250,1,Normal breath,145,109167,83498
2026-04-16T18:32:00.259,1,Normal breath,146,109167,83498
2026-04-16T18:32:00.269,1,Normal breath,147,109176,83506
2026-04-16T18:32:00.280,1,Normal breath,148,109176,83506
2026-04-16T18:32:00.290,1,Normal breath,149,109176,83506
2026-04-16T18:32:00.300,1,Normal breath,150,109176,83506
2026-04-16T18:32:00.310,1,Normal breath,151,109175,83505
2026-04-16T18:32:00.320,1,Normal breath,152,109175,83505
2026-04-16T18:32:00.330,1,Normal breath,153,109175,83505
2026-04-16T18:32:00.340,1,Normal breath,154,109175,83505
2026-04-16T18:32:00.350,1,Normal breath,155,109176,83510
2026-04-16T18:32:00.360,1,Normal breath,156,109176,83510
2026-04-16T18:32:00.370,1,Normal breath,157,109176,83510
2026-04-16T18:32:00.380,1,Normal breath,158,109176,83510
2026-04-16T18:32:00.390,1,Normal breath,159,109151,83508
2026-04-16T18:32:00.400,1,Normal breath,160,109151,83508
2026-04-16T18:32:00.410,1,Normal breath,161,109151,83508
2026-04-16T18:32:00.420,1,Normal breath,162,109151,83508
2026-04-16T18:32:00.430,1,Normal breath,163,109144,83488
2026-04-16T18:32:00.440,1,Normal breath,164,109144,83488
2026-04-16T18:32:00.450,1,Normal breath,165,109144,83488
2026-04-16T18:32:00.459,1,Normal breath,166,109144,83488
2026-04-16T18:32:00.470,1,Normal breath,167,109151,83495
2026-04-16T18:32:00.479,1,Normal breath,168,109151,83495
2026-04-16T18:32:00.490,1,Normal breath,169,109151,83495
2026-04-16T18:32:00.500,1,Normal breath,170,109151,83495
2026-04-16T18:32:00.510,1,Normal breath,171,109164,83505
2026-04-16T18:32:00.520,1,Normal breath,172,109164,83505
2026-04-16T18:32:00.529,1,Normal breath,173,109164,83505
2026-04-16T18:32:00.539,1,Normal breath,174,109164,83505
2026-04-16T18:32:00.549,1,Normal breath,175,109161,83509
2026-04-16T18:32:00.560,1,Normal breath,176,109161,83509
2026-04-16T18:32:00.570,1,Normal breath,177,109161,83509
2026-04-16T18:32:00.580,1,Normal breath,178,109161,83509
2026-04-16T18:32:00.590,1,Normal breath,179,109159,83513
2026-04-16T18:32:00.599,1,Normal breath,180,109159,83513
2026-04-16T18:32:00.610,1,Normal breath,181,109159,83513
2026-04-16T18:32:00.620,1,Normal breath,182,109159,83513
2026-04-16T18:32:00.629,1,Normal breath,183,109171,83514
2026-04-16T18:32:00.640,1,Normal breath,184,109171,83514
2026-04-16T18:32:00.649,1,Normal breath,185,109171,83514
2026-04-16T18:32:00.659,1,Normal breath,186,109171,83514
2026-04-16T18:32:00.669,1,Normal breath,187,109167,83502
2026-04-16T18:32:00.679,1,Normal breath,188,109167,83502
2026-04-16T18:32:00.690,1,Normal breath,189,109167,83502
2026-04-16T18:32:00.699,1,Normal breath,190,109167,83502
2026-04-16T18:32:00.709,1,Normal breath,191,109176,83497
2026-04-16T18:32:00.719,1,Normal breath,192,109176,83497
2026-04-16T18:32:00.729,1,Normal breath,193,109176,83497
2026-04-16T18:32:00.739,1,Normal breath,194,109176,83497
2026-04-16T18:32:00.749,1,Normal breath,195,109186,83499
2026-04-16T18:32:00.760,1,Normal breath,196,109186,83499
2026-04-16T18:32:00.769,1,Normal breath,197,109186,83499
2026-04-16T18:32:00.779,1,Normal breath,198,109186,83499
2026-04-16T18:32:00.790,1,Normal breath,199,109163,83490
2026-04-16T18:32:00.799,1,Normal breath,200,109163,83490
2026-04-16T18:32:00.810,1,Normal breath,201,109163,83490
2026-04-16T18:32:00.819,1,Normal breath,202,109163,83490
2026-04-16T18:32:00.829,1,Normal breath,203,109157,83487
2026-04-16T18:32:00.839,1,Normal breath,204,109157,83487
2026-04-16T18:32:00.849,1,Normal breath,205,109157,83487
2026-04-16T18:32:00.859,1,Normal breath,206,109157,83487
2026-04-16T18:32:00.869,1,Normal breath,207,109167,83494
2026-04-16T18:32:00.878,1,Normal breath,208,109167,83494
2026-04-16T18:32:00.888,1,Normal breath,209,109167,83494
2026-04-16T18:32:00.898,1,Normal breath,210,109167,83494
2026-04-16T18:32:00.909,1,Normal breath,211,109187,83497
2026-04-16T18:32:00.919,1,Normal breath,212,109187,83497
2026-04-16T18:32:00.929,1,Normal breath,213,109187,83497
2026-04-16T18:32:00.939,1,Normal breath,214,109187,83497
2026-04-16T18:32:00.949,1,Normal breath,215,109221,83516
2026-04-16T18:32:00.959,1,Normal breath,216,109221,83516
2026-04-16T18:32:00.970,1,Normal breath,217,109221,83516
2026-04-16T18:32:00.979,1,Normal breath,218,109221,83516
2026-04-16T18:32:00.989,1,Normal breath,219,109229,83520
2026-04-16T18:32:00.999,1,Normal breath,220,109229,83520
2026-04-16T18:32:01.009,1,Normal breath,221,109229,83520
2026-04-16T18:32:01.019,1,Normal breath,222,109229,83520
2026-04-16T18:32:01.029,1,Normal breath,223,109211,83517
2026-04-16T18:32:01.039,1,Normal breath,224,109211,83517
2026-04-16T18:32:01.049,1,Normal breath,225,109211,83517
2026-04-16T18:32:01.059,1,Normal breath,226,109211,83517
2026-04-16T18:32:01.069,1,Normal breath,227,109206,83521
2026-04-16T18:32:01.079,1,Normal breath,228,109206,83521
2026-04-16T18:32:01.089,1,Normal breath,229,109206,83521
2026-04-16T18:32:01.099,1,Normal breath,230,109206,83521
2026-04-16T18:32:01.109,1,Normal breath,231,109195,83523
2026-04-16T18:32:01.119,1,Normal breath,232,109195,83523
2026-04-16T18:32:01.128,1,Normal breath,233,109195,83523
2026-04-16T18:32:01.139,1,Normal breath,234,109195,83523
2026-04-16T18:32:01.149,1,Normal breath,235,109218,83524
2026-04-16T18:32:01.158,1,Normal breath,236,109218,83524
2026-04-16T18:32:01.168,1,Normal breath,237,109218,83524
2026-04-16T18:32:01.178,1,Normal breath,238,109218,83524
2026-04-16T18:32:01.188,1,Normal breath,239,109213,83517
2026-04-16T18:32:01.198,1,Normal breath,240,109213,83517
2026-04-16T18:32:01.208,1,Normal breath,241,109213,83517
2026-04-16T18:32:01.219,1,Normal breath,242,109213,83517
2026-04-16T18:32:01.229,1,Normal breath,243,109197,83514
2026-04-16T18:32:01.239,1,Normal breath,244,109197,83514
2026-04-16T18:32:01.249,1,Normal breath,245,109197,83514
2026-04-16T18:32:01.259,1,Normal breath,246,109197,83514
2026-04-16T18:32:01.268,1,Normal breath,247,109195,83504
2026-04-16T18:32:01.278,1,Normal breath,248,109195,83504
2026-04-16T18:32:01.289,1,Normal breath,249,109195,83504
2026-04-16T18:32:01.299,1,Normal breath,250,109195,83504
2026-04-16T18:32:01.309,1,Normal breath,251,109190,83508
2026-04-16T18:32:01.318,1,Normal breath,252,109190,83508
2026-04-16T18:32:01.329,1,Normal breath,253,109190,83508
2026-04-16T18:32:01.339,1,Normal breath,254,109190,83508
2026-04-16T18:32:01.348,1,Normal breath,255,109192,83511
2026-04-16T18:32:01.359,1,Normal breath,256,109192,83511
2026-04-16T18:32:01.369,1,Normal breath,257,109192,83511
2026-04-16T18:32:01.379,1,Normal breath,258,109192,83511
2026-04-16T18:32:01.389,1,Normal breath,259,109187,83509
2026-04-16T18:32:01.398,1,Normal breath,260,109187,83509
2026-04-16T18:32:01.408,1,Normal breath,261,109187,83509
2026-04-16T18:32:01.418,1,Normal breath,262,109187,83509
2026-04-16T18:32:01.428,1,Normal breath,263,109188,83503
2026-04-16T18:32:01.438,1,Normal breath,264,109188,83503
2026-04-16T18:32:01.448,1,Normal breath,265,109188,83503
2026-04-16T18:32:01.459,1,Normal breath,266,109188,83503
2026-04-16T18:32:01.468,1,Normal breath,267,109191,83511
2026-04-16T18:32:01.479,1,Normal breath,268,109191,83511
2026-04-16T18:32:01.488,1,Normal breath,269,109191,83511
2026-04-16T18:32:01.498,1,Normal breath,270,109191,83511
2026-04-16T18:32:01.508,1,Normal breath,271,109186,83498
2026-04-16T18:32:01.518,1,Normal breath,272,109186,83498
2026-04-16T18:32:01.529,1,Normal breath,273,109186,83498
2026-04-16T18:32:01.538,1,Normal breath,274,109186,83498
2026-04-16T18:32:01.548,1,Normal breath,275,109193,83515
2026-04-16T18:32:01.558,1,Normal breath,276,109193,83515
2026-04-16T18:32:01.568,1,Normal breath,277,109193,83515
2026-04-16T18:32:01.578,1,Normal breath,278,109193,83515
2026-04-16T18:32:01.588,1,Normal breath,279,109168,83508
2026-04-16T18:32:01.598,1,Normal breath,280,109168,83508
2026-04-16T18:32:01.608,1,Normal breath,281,109168,83508
2026-04-16T18:32:01.618,1,Normal breath,282,109168,83508
2026-04-16T18:32:01.628,1,Normal breath,283,109162,83515
2026-04-16T18:32:01.638,1,Normal breath,284,109162,83515
2026-04-16T18:32:01.648,1,Normal breath,285,109162,83515
2026-04-16T18:32:01.658,1,Normal breath,286,109162,83515
2026-04-16T18:32:01.668,1,Normal breath,287,109154,83512
2026-04-16T18:32:01.678,1,Normal breath,288,109154,83512
2026-04-16T18:32:01.688,1,Normal breath,289,109154,83512
2026-04-16T18:32:01.698,1,Normal breath,290,109154,83512
2026-04-16T18:32:01.708,1,Normal breath,291,109187,83521
2026-04-16T18:32:01.718,1,Normal breath,292,109187,83521
2026-04-16T18:32:01.729,1,Normal breath,293,109187,83521
2026-04-16T18:32:01.738,1,Normal breath,294,109187,83521
2026-04-16T18:32:01.748,1,Normal breath,295,109166,83511
2026-04-16T18:32:01.758,1,Normal breath,296,109166,83511
2026-04-16T18:32:01.768,1,Normal breath,297,109166,83511
2026-04-16T18:32:01.777,1,Normal breath,298,109166,83511
2026-04-16T18:32:01.788,1,Normal breath,299,109138,83506
2026-04-16T18:32:01.797,1,Normal breath,300,109138,83506
2026-04-16T18:32:01.808,1,Normal breath,301,109138,83506
2026-04-16T18:32:01.818,1,Normal breath,302,109138,83506
2026-04-16T18:32:01.828,1,Normal breath,303,109086,83488
2026-04-16T18:32:01.838,1,Normal breath,304,109086,83488
2026-04-16T18:32:01.847,1,Normal breath,305,109086,83488
2026-04-16T18:32:01.857,1,Normal breath,306,109086,83488
2026-04-16T18:32:01.867,1,Normal breath,307,109081,83484
2026-04-16T18:32:01.877,1,Normal breath,308,109081,83484
2026-04-16T18:32:01.887,1,Normal breath,309,109081,83484
2026-04-16T18:32:01.897,1,Normal breath,310,109081,83484
2026-04-16T18:32:01.907,1,Normal breath,311,109061,83493
2026-04-16T18:32:01.917,1,Normal breath,312,109061,83493
2026-04-16T18:32:01.928,1,Normal breath,313,109061,83493
2026-04-16T18:32:01.937,1,Normal breath,314,109061,83493
2026-04-16T18:32:01.947,1,Normal breath,315,109067,83499
2026-04-16T18:32:01.957,1,Normal breath,316,109067,83499
2026-04-16T18:32:01.968,1,Normal breath,317,109067,83499
2026-04-16T18:32:01.977,1,Normal breath,318,109067,83499
2026-04-16T18:32:01.988,1,Normal breath,319,109035,83481
2026-04-16T18:32:01.998,1,Normal breath,320,109035,83481
2026-04-16T18:32:02.008,1,Normal breath,321,109035,83481
2026-04-16T18:32:02.018,1,Normal breath,322,109035,83481
2026-04-16T18:32:02.027,1,Normal breath,323,109029,83479
2026-04-16T18:32:02.038,1,Normal breath,324,109029,83479
2026-04-16T18:32:02.048,1,Normal breath,325,109029,83479
2026-04-16T18:32:02.057,1,Normal breath,326,109029,83479
2026-04-16T18:32:02.067,1,Normal breath,327,109001,83464
2026-04-16T18:32:02.077,1,Normal breath,328,109001,83464
2026-04-16T18:32:02.087,1,Normal breath,329,109001,83464
2026-04-16T18:32:02.097,1,Normal breath,330,109001,83464
2026-04-16T18:32:02.108,1,Normal breath,331,108973,83454
2026-04-16T18:32:02.117,1,Normal breath,332,108973,83454
2026-04-16T18:32:02.127,1,Normal breath,333,108973,83454
2026-04-16T18:32:02.138,1,Normal breath,334,108973,83454
2026-04-16T18:32:02.150,1,Normal breath,335,108969,83459
2026-04-16T18:32:02.157,1,Normal breath,336,108969,83459
2026-04-16T18:32:02.167,1,Normal breath,337,108969,83459
2026-04-16T18:32:02.177,1,Normal breath,338,108969,83459
2026-04-16T18:32:02.188,1,Normal breath,339,108976,83465
2026-04-16T18:32:02.197,1,Normal breath,340,108976,83465
2026-04-16T18:32:02.207,1,Normal breath,341,108976,83465
2026-04-16T18:32:02.217,1,Normal breath,342,108976,83465
2026-04-16T18:32:02.227,1,Normal breath,343,108982,83471
2026-04-16T18:32:02.237,1,Normal breath,344,108982,83471
2026-04-16T18:32:02.248,1,Normal breath,345,108982,83471
2026-04-16T18:32:02.257,1,Normal breath,346,108982,83471
2026-04-16T18:32:02.268,1,Normal breath,347,108998,83462
2026-04-16T18:32:02.277,1,Normal breath,348,108998,83462
2026-04-16T18:32:02.287,1,Normal breath,349,108998,83462
2026-04-16T18:32:02.297,1,Normal breath,350,108998,83462
2026-04-16T18:32:02.308,1,Normal breath,351,108991,83456
2026-04-16T18:32:02.317,1,Normal breath,352,108991,83456
2026-04-16T18:32:02.327,1,Normal breath,353,108991,83456
2026-04-16T18:32:02.337,1,Normal breath,354,108991,83456
2026-04-16T18:32:02.347,1,Normal breath,355,108999,83457
2026-04-16T18:32:02.357,1,Normal breath,356,108999,83457
2026-04-16T18:32:02.367,1,Normal breath,357,108999,83457
2026-04-16T18:32:02.377,1,Normal breath,358,108999,83457
2026-04-16T18:32:02.387,1,Normal breath,359,108995,83468
2026-04-16T18:32:02.397,1,Normal breath,360,108995,83468
2026-04-16T18:32:02.407,1,Normal breath,361,108995,83468
2026-04-16T18:32:02.417,1,Normal breath,362,108995,83468
2026-04-16T18:32:02.427,1,Normal breath,363,109001,83464
2026-04-16T18:32:02.437,1,Normal breath,364,109001,83464
2026-04-16T18:32:02.446,1,Normal breath,365,109001,83464
2026-04-16T18:32:02.456,1,Normal breath,366,109001,83464
2026-04-16T18:32:02.467,1,Normal breath,367,109002,83474
2026-04-16T18:32:02.476,1,Normal breath,368,109002,83474
2026-04-16T18:32:02.486,1,Normal breath,369,109002,83474
2026-04-16T18:32:02.496,1,Normal breath,370,109002,83474
2026-04-16T18:32:02.507,1,Normal breath,371,108983,83469
2026-04-16T18:32:02.517,1,Normal breath,372,108983,83469
2026-04-16T18:32:02.527,1,Normal breath,373,108983,83469
2026-04-16T18:32:02.536,1,Normal breath,374,108983,83469
2026-04-16T18:32:02.546,1,Normal breath,375,108914,83443
2026-04-16T18:32:02.557,1,Normal breath,376,108914,83443
2026-04-16T18:32:02.566,1,Normal breath,377,108914,83443
2026-04-16T18:32:02.577,1,Normal breath,378,108914,83443
2026-04-16T18:32:02.587,1,Normal breath,379,108864,83429
2026-04-16T18:32:02.597,1,Normal breath,380,108864,83429
2026-04-16T18:32:02.606,1,Normal breath,381,108864,83429
2026-04-16T18:32:02.616,1,Normal breath,382,108864,83429
2026-04-16T18:32:02.626,1,Normal breath,383,108837,83421
2026-04-16T18:32:02.636,1,Normal breath,384,108837,83421
2026-04-16T18:32:02.646,1,Normal breath,385,108837,83421
2026-04-16T18:32:02.656,1,Normal breath,386,108837,83421
2026-04-16T18:32:02.666,1,Normal breath,387,108821,83430
2026-04-16T18:32:02.677,1,Normal breath,388,108821,83430
2026-04-16T18:32:02.687,1,Normal breath,389,108821,83430
2026-04-16T18:32:02.697,1,Normal breath,390,108821,83430
2026-04-16T18:32:02.707,1,Normal breath,391,108846,83440
2026-04-16T18:32:02.716,1,Normal breath,392,108846,83440
2026-04-16T18:32:02.727,1,Normal breath,393,108846,83440
2026-04-16T18:32:02.737,1,Normal breath,394,108846,83440
2026-04-16T18:32:02.746,1,Normal breath,395,108843,83434
2026-04-16T18:32:02.757,1,Normal breath,396,108843,83434
2026-04-16T18:32:02.766,1,Normal breath,397,108843,83434
2026-04-16T18:32:02.776,1,Normal breath,398,108843,83434
2026-04-16T18:32:02.786,1,Normal breath,399,108853,83435
2026-04-16T18:32:02.796,1,Normal breath,400,108853,83435
2026-04-16T18:32:02.806,1,Normal breath,401,108853,83435
2026-04-16T18:32:02.816,1,Normal breath,402,108853,83435
2026-04-16T18:32:02.826,1,Normal breath,403,108881,83435
2026-04-16T18:32:02.836,1,Normal breath,404,108881,83435
2026-04-16T18:32:02.847,1,Normal breath,405,108881,83435
2026-04-16T18:32:02.856,1,Normal breath,406,108881,83435
2026-04-16T18:32:02.866,1,Normal breath,407,108925,83439
2026-04-16T18:32:02.876,1,Normal breath,408,108925,83439
2026-04-16T18:32:02.886,1,Normal breath,409,108925,83439
2026-04-16T18:32:02.896,1,Normal breath,410,108925,83439
2026-04-16T18:32:02.906,1,Normal breath,411,108973,83461
2026-04-16T18:32:02.916,1,Normal breath,412,108973,83461
2026-04-16T18:32:02.926,1,Normal breath,413,108973,83461
2026-04-16T18:32:02.936,1,Normal breath,414,108973,83461
2026-04-16T18:32:02.946,1,Normal breath,415,108971,83475
2026-04-16T18:32:02.956,1,Normal breath,416,108971,83475
2026-04-16T18:32:02.966,1,Normal breath,417,108971,83475
2026-04-16T18:32:02.976,1,Normal breath,418,108971,83475
2026-04-16T18:32:02.986,1,Normal breath,419,108987,83480
2026-04-16T18:32:02.996,1,Normal breath,420,108987,83480
2026-04-16T18:32:03.006,1,Normal breath,421,108987,83480
2026-04-16T18:32:03.016,1,Normal breath,422,108987,83480
2026-04-16T18:32:03.026,1,Normal breath,423,108999,83478
2026-04-16T18:32:03.036,1,Normal breath,424,108999,83478
2026-04-16T18:32:03.046,1,Normal breath,425,108999,83478
2026-04-16T18:32:03.056,1,Normal breath,426,108999,83478
2026-04-16T18:32:03.066,1,Normal breath,427,108979,83468
2026-04-16T18:32:03.075,1,Normal breath,428,108979,83468
2026-04-16T18:32:03.085,1,Normal breath,429,108979,83468
2026-04-16T18:32:03.095,1,Normal breath,430,108979,83468
2026-04-16T18:32:03.105,1,Normal breath,431,108954,83468
2026-04-16T18:32:03.115,1,Normal breath,432,108954,83468
2026-04-16T18:32:03.125,1,Normal breath,433,108954,83468
2026-04-16T18:32:03.135,1,Normal breath,434,108954,83468
2026-04-16T18:32:03.145,1,Normal breath,435,108975,83464
2026-04-16T18:32:03.155,1,Normal breath,436,108975,83464
2026-04-16T18:32:03.165,1,Normal breath,437,108975,83464
2026-04-16T18:32:03.175,1,Normal breath,438,108975,83464
2026-04-16T18:32:03.185,1,Normal breath,439,108993,83471
2026-04-16T18:32:03.195,1,Normal breath,440,108993,83471
2026-04-16T18:32:03.205,1,Normal breath,441,108993,83471
2026-04-16T18:32:03.215,1,Normal breath,442,108993,83471
2026-04-16T18:32:03.226,1,Normal breath,443,108997,83464
2026-04-16T18:32:03.236,1,Normal breath,444,108997,83464
2026-04-16T18:32:03.246,1,Normal breath,445,108997,83464
2026-04-16T18:32:03.257,1,Normal breath,446,108997,83464
2026-04-16T18:32:03.266,1,Normal breath,447,108962,83464
2026-04-16T18:32:03.277,1,Normal breath,448,108962,83464
2026-04-16T18:32:03.285,1,Normal breath,449,108962,83464
