timestamp,window,sample,ir_raw,red_raw
2026-03-19T16:32:26.392,23,218,252767,179862
2026-03-19T16:32:26.432,23,219,252837,179876
2026-03-19T16:32:26.472,23,220,252837,179876
2026-03-19T16:32:26.512,23,221,252837,179876
2026-03-19T16:32:26.551,23,222,252837,179876
2026-03-19T16:32:26.591,23,223,252451,179779
2026-03-19T16:32:26.632,23,224,252451,179779
2026-03-19T16:32:26.671,23,225,252451,179779
2026-03-19T16:32:26.710,23,226,252451,179779
2026-03-19T16:32:26.750,23,227,252464,179769
2026-03-19T16:32:26.790,23,228,252464,179769
2026-03-19T16:32:26.831,23,229,252464,179769
2026-03-19T16:32:26.871,23,230,252464,179769
2026-03-19T16:32:26.910,23,231,252600,179817
2026-03-19T16:32:26.950,23,232,252600,179817
2026-03-19T16:32:26.990,23,233,252600,179817
2026-03-19T16:32:27.030,23,234,252600,179817
2026-03-19T16:32:27.070,23,235,252881,179891
2026-03-19T16:32:27.110,23,236,252881,179891
2026-03-19T16:32:27.150,23,237,252881,179891
2026-03-19T16:32:27.189,23,238,252881,179891
2026-03-19T16:32:27.229,23,239,252877,179901
2026-03-19T16:32:27.269,23,240,252877,179901
2026-03-19T16:32:27.309,23,241,252877,179901
2026-03-19T16:32:27.349,23,242,252877,179901
2026-03-19T16:32:27.388,23,243,252692,179861
2026-03-19T16:32:27.429,23,244,252692,179861
2026-03-19T16:32:27.470,23,245,252692,179861
2026-03-19T16:32:27.509,23,246,252692,179861
2026-03-19T16:32:27.549,23,247,252761,179863
2026-03-19T16:32:27.588,23,248,252761,179863
2026-03-19T16:32:27.628,23,249,252761,179863
2026-03-19T16:32:27.668,23,250,252761,179863
2026-03-19T16:32:30.978,24,0,252487,179724
2026-03-19T16:32:31.018,24,1,252487,179724
2026-03-19T16:32:31.058,24,2,252188,179643
2026-03-19T16:32:31.097,24,3,252188,179643
2026-03-19T16:32:31.137,24,4,252188,179643
2026-03-19T16:32:31.177,24,5,252188,179643
2026-03-19T16:32:31.216,24,6,252247,179664
2026-03-19T16:32:31.256,24,7,252247,179664
2026-03-19T16:32:31.297,24,8,252247,179664
2026-03-19T16:32:31.336,24,9,252247,179664
2026-03-19T16:32:31.376,24,10,252431,179721
2026-03-19T16:32:31.416,24,11,252431,179721
2026-03-19T16:32:31.456,24,12,252431,179721
2026-03-19T16:32:31.496,24,13,252431,179721
2026-03-19T16:32:31.536,24,14,252635,179783
2026-03-19T16:32:31.576,24,15,252635,179783
2026-03-19T16:32:31.615,24,16,252635,179783
2026-03-19T16:32:31.655,24,17,252635,179783
2026-03-19T16:32:31.696,24,18,252456,179747
2026-03-19T16:32:31.735,24,19,252456,179747
2026-03-19T16:32:31.775,24,20,252456,179747
2026-03-19T16:32:31.815,24,21,252456,179747
2026-03-19T16:32:31.855,24,22,252567,179787
2026-03-19T16:32:31.895,24,23,252567,179787
2026-03-19T16:32:31.935,24,24,252567,179787
2026-03-19T16:32:31.974,24,25,252567,179787
2026-03-19T16:32:32.014,24,26,252751,179833
2026-03-19T16:32:32.054,24,27,252751,179833
2026-03-19T16:32:32.094,24,28,252751,179833
2026-03-19T16:32:32.134,24,29,252751,179833
2026-03-19T16:32:32.173,24,30,253158,179937
2026-03-19T16:32:32.214,24,31,253158,179937
2026-03-19T16:32:32.254,24,32,253158,179937
2026-03-19T16:32:32.293,24,33,253158,179937
2026-03-19T16:32:32.334,24,34,253442,180021
2026-03-19T16:32:32.373,24,35,253442,180021
2026-03-19T16:32:32.413,24,36,253442,180021
2026-03-19T16:32:32.453,24,37,253442,180021
2026-03-19T16:32:32.493,24,38,253228,179962
2026-03-19T16:32:32.533,24,39,253228,179962
2026-03-19T16:32:32.573,24,40,253228,179962
2026-03-19T16:32:32.612,24,41,253228,179962
2026-03-19T16:32:32.652,24,42,253395,180028
2026-03-19T16:32:32.692,24,43,253395,180028
2026-03-19T16:32:32.732,24,44,253395,180028
2026-03-19T16:32:32.772,24,45,253395,180028
2026-03-19T16:32:32.812,24,46,253620,180106
2026-03-19T16:32:32.852,24,47,253620,180106
2026-03-19T16:32:32.891,24,48,253620,180106
