timestamp,AX,AY,AZ,GX,GY,GZ,ASVM,GSVM,MCU_TIME,FALL_EVENT,FALL_STATE
2026-04-21T14:46:06.362,0.08,1.067,0.02,-2.851,-1.307,-2.042,1.07,3.742,10,0.0,CHECK_FALL
2026-04-21T14:46:06.362,0.083,1.055,0.032,-2.011,-1.307,-1.692,1.058,2.935,10,0.0,CHECK_FALL
2026-04-21T14:46:06.362,0.085,1.049,0.043,-1.171,-1.587,-1.692,1.054,2.598,10,0.0,CHECK_FALL
2026-04-21T14:46:06.362,0.094,1.044,0.058,-0.681,-1.937,-1.762,1.05,2.706,10,0.0,CHECK_FALL
2026-04-21T14:46:06.362,0.095,1.042,0.061,-1.171,-2.357,-1.622,1.048,3.092,10,0.0,CHECK_FALL
2026-04-21T14:46:06.378,0.079,1.046,0.057,2.399,-6.767,-0.852,1.051,7.23,283,0.0,CHECK_FALL
2026-04-21T14:46:06.380,0.073,1.043,0.06,2.609,-7.607,-0.572,1.047,8.062,5,0.0,CHECK_FALL
2026-04-21T14:46:06.382,0.07,1.039,0.057,2.679,-8.237,-0.152,1.043,8.663,5,0.0,CHECK_FALL
2026-04-21T14:46:06.387,0.068,1.03,0.051,2.959,-8.447,-0.082,1.034,8.951,5,0.0,CHECK_FALL
2026-04-21T14:46:06.387,0.065,1.027,0.047,2.819,-8.587,-0.012,1.03,9.038,5,0.0,CHECK_FALL
2026-04-21T14:46:06.398,0.066,1.023,0.044,2.539,-8.237,-0.082,1.027,8.62,4,0.0,CHECK_FALL
2026-04-21T14:46:06.400,0.067,1.02,0.041,2.329,-7.467,-0.222,1.023,7.825,5,0.0,CHECK_FALL
2026-04-21T14:46:06.400,0.067,1.022,0.042,2.119,-6.417,-0.432,1.025,6.772,6,0.0,CHECK_FALL
2026-04-21T14:46:06.410,0.07,1.022,0.044,2.189,-5.017,-0.432,1.025,5.491,4,0.0,CHECK_FALL
2026-04-21T14:46:06.410,0.072,1.02,0.048,2.329,-3.897,-0.502,1.024,4.568,5,0.0,CHECK_FALL
2026-04-21T14:46:06.410,0.072,1.018,0.052,2.259,-3.197,-0.572,1.022,3.956,5,0.0,CHECK_FALL
2026-04-21T14:46:06.425,0.069,1.018,0.045,1.909,-3.337,-0.432,1.021,3.869,5,0.0,CHECK_FALL
2026-04-21T14:46:06.425,0.066,1.016,0.038,2.259,-3.477,-0.292,1.019,4.157,4,0.0,CHECK_FALL
2026-04-21T14:46:06.434,0.065,1.011,0.036,2.749,-3.827,-0.502,1.014,4.739,5,0.0,CHECK_FALL
2026-04-21T14:46:06.434,0.062,1.011,0.043,3.099,-3.897,-0.782,1.014,5.04,5,0.0,CHECK_FALL
2026-04-21T14:46:06.442,0.064,1.018,0.053,3.519,-3.407,-0.852,1.021,4.972,5,0.0,CHECK_FALL
2026-04-21T14:46:06.442,0.065,1.03,0.056,3.519,-3.267,-0.502,1.034,4.828,4,0.0,CHECK_FALL
2026-04-21T14:46:06.454,0.065,1.033,0.057,3.169,-2.847,0.058,1.037,4.261,4,0.0,CHECK_FALL
2026-04-21T14:46:06.459,0.059,1.045,0.048,3.239,-2.287,0.618,1.048,4.013,5,0.0,CHECK_FALL
2026-04-21T14:46:06.459,0.051,1.044,0.038,3.519,-2.147,1.248,1.046,4.307,5,0.0,CHECK_FALL
2026-04-21T14:46:06.459,0.04,1.04,0.029,4.079,-2.637,1.388,1.041,5.052,5,0.0,CHECK_FALL
2026-04-21T14:46:06.459,0.035,1.043,0.026,4.849,-2.847,1.668,1.044,5.865,4,0.0,CHECK_FALL
2026-04-21T14:46:06.474,0.029,1.04,0.025,5.199,-3.757,2.158,1.04,6.768,5,0.0,CHECK_FALL
2026-04-21T14:46:06.474,0.025,1.038,0.033,5.129,-3.827,2.368,1.039,6.824,5,0.0,CHECK_FALL
2026-04-21T14:46:06.474,0.025,1.036,0.028,4.919,-3.757,2.858,1.037,6.818,5,0.0,CHECK_FALL
2026-04-21T14:46:06.490,0.028,1.035,0.026,4.709,-3.337,2.998,1.036,6.504,3,0.0,CHECK_FALL
2026-04-21T14:46:06.490,0.029,1.036,0.023,4.709,-2.637,2.998,1.036,6.174,5,0.0,CHECK_FALL
2026-04-21T14:46:06.500,0.029,1.038,0.023,4.429,-2.217,3.068,1.038,5.826,5,0.0,CHECK_FALL
2026-04-21T14:46:06.500,0.032,1.035,0.024,3.939,-2.007,3.278,1.035,5.504,5,0.0,CHECK_FALL
2026-04-21T14:46:06.500,0.035,1.035,0.025,3.659,-1.587,3.278,1.036,5.163,5,0.0,CHECK_FALL
2026-04-21T14:46:06.500,0.038,1.038,0.023,3.099,-1.587,3.068,1.039,4.641,4,0.0,CHECK_FALL
2026-04-21T14:46:06.517,0.045,1.037,0.029,3.029,-1.657,2.718,1.038,4.394,5,0.0,CHECK_FALL
2026-04-21T14:46:06.517,0.052,1.035,0.033,2.399,-1.657,2.438,1.037,3.801,5,0.0,CHECK_FALL
2026-04-21T14:46:06.517,0.059,1.038,0.037,1.769,-1.727,2.228,1.04,3.328,4,0.0,CHECK_FALL
2026-04-21T14:46:06.533,0.062,1.038,0.04,1.139,-1.657,1.738,1.04,2.658,4,0.0,CHECK_FALL
2026-04-21T14:46:06.533,0.064,1.041,0.038,0.369,-1.727,1.528,1.043,2.336,5,0.0,CHECK_FALL
2026-04-21T14:46:06.543,0.069,1.04,0.034,-0.261,-2.077,1.178,1.042,2.402,5,0.0,CHECK_FALL
2026-04-21T14:46:06.543,0.073,1.039,0.035,-0.681,-2.497,0.968,1.042,2.764,5,0.0,CHECK_FALL
2026-04-21T14:46:06.543,0.074,1.037,0.035,-1.311,-2.497,0.548,1.04,2.873,4,0.0,CHECK_FALL
2026-04-21T14:46:06.543,0.074,1.032,0.03,-1.801,-2.357,0.338,1.035,2.986,5,0.0,CHECK_FALL
2026-04-21T14:46:06.558,0.076,1.027,0.03,-1.871,-2.217,0.058,1.031,2.902,5,0.0,CHECK_FALL
2026-04-21T14:46:06.558,0.078,1.021,0.025,-2.151,-1.937,-0.362,1.025,2.917,5,0.0,CHECK_FALL
2026-04-21T14:46:06.558,0.082,1.017,0.026,-2.011,-1.587,-0.852,1.02,2.7,4,0.0,CHECK_FALL
2026-04-21T14:46:06.574,0.082,1.011,0.027,-1.801,-1.167,-1.202,1.015,2.46,4,0.0,CHECK_FALL
2026-04-21T14:46:06.574,0.08,1.008,0.029,-1.591,-0.257,-1.342,1.012,2.097,5,0.0,CHECK_FALL
2026-04-21T14:46:06.574,0.082,1.004,0.035,-1.521,0.653,-1.552,1.008,2.269,5,0.0,CHECK_FALL
2026-04-21T14:46:06.574,0.081,1.001,0.036,16.609,1.703,-1.762,1.005,16.789,5,0.0,CHECK_FALL
