timestamp,AX,AY,AZ,GX,GY,GZ,ASVM,GSVM,MCU_TIME,FALL_EVENT,FALL_STATE
2026-04-21T14:43:16.242,-0.003,1.005,-0.045,4.149,-5.227,-1.132,1.006,6.769,10,0.0,CHECK_FALL
2026-04-21T14:43:16.242,0.008,1.012,-0.046,4.639,-3.477,-1.552,1.013,6.001,10,0.0,CHECK_FALL
2026-04-21T14:43:16.242,0.018,1.013,-0.051,4.639,-1.797,-1.692,1.014,5.255,10,0.0,CHECK_FALL
2026-04-21T14:43:16.242,0.018,1.011,-0.063,4.569,-0.117,-1.902,1.013,4.95,10,0.0,CHECK_FALL
2026-04-21T14:43:16.242,0.017,1.012,-0.063,4.989,2.613,-2.602,1.014,6.204,10,0.0,CHECK_FALL
2026-04-21T14:43:16.242,0.042,1.031,-0.02,-5.161,-5.367,1.528,1.032,7.601,288,0.0,CHECK_FALL
2026-04-21T14:43:16.259,0.034,1.023,-0.016,-4.951,-5.227,2.298,1.024,7.558,5,0.0,CHECK_FALL
2026-04-21T14:43:16.261,0.028,1.016,-0.015,-4.601,-4.877,3.068,1.017,7.374,5,0.0,CHECK_FALL
2026-04-21T14:43:16.265,0.017,1.011,-0.016,-4.111,-4.457,3.558,1.011,7.031,4,0.0,CHECK_FALL
2026-04-21T14:43:16.265,0.004,1.004,-0.019,-3.201,-4.387,3.768,1.005,6.61,5,0.0,CHECK_FALL
2026-04-21T14:43:16.265,-0.005,1.002,-0.02,-2.291,-4.177,3.768,1.003,6.075,5,0.0,CHECK_FALL
2026-04-21T14:43:16.280,-0.013,1.007,-0.021,16.749,-3.687,3.978,1.008,17.605,5,0.0,CHECK_FALL
2026-04-21T14:43:16.280,-0.02,1.01,-0.019,0.089,-3.197,4.048,1.011,5.159,3,0.0,CHECK_FALL
2026-04-21T14:43:16.290,-0.026,1.018,-0.019,1.139,-2.287,4.258,1.019,4.966,5,0.0,CHECK_FALL
2026-04-21T14:43:16.290,-0.025,1.017,-0.016,1.419,-1.657,4.468,1.017,4.973,5,0.0,CHECK_FALL
2026-04-21T14:43:16.297,-0.024,1.022,-0.02,1.909,-0.887,4.748,1.022,5.194,4,0.0,CHECK_FALL
2026-04-21T14:43:16.297,-0.02,1.023,-0.021,1.769,-0.327,4.958,1.024,5.275,5,0.0,CHECK_FALL
2026-04-21T14:43:16.297,-0.009,1.025,-0.025,1.489,0.513,5.308,1.025,5.537,5,0.0,CHECK_FALL
2026-04-21T14:43:16.313,0.004,1.028,-0.029,1.489,1.633,5.378,1.028,5.815,5,0.0,CHECK_FALL
2026-04-21T14:43:16.313,0.012,1.032,-0.032,1.559,3.243,5.238,1.033,6.355,5,0.0,CHECK_FALL
2026-04-21T14:43:16.322,0.014,1.031,-0.031,1.559,4.643,4.468,1.032,6.63,4,0.0,CHECK_FALL
2026-04-21T14:43:16.328,0.026,1.028,-0.026,0.999,5.203,4.188,1.029,6.753,4,0.0,CHECK_FALL
2026-04-21T14:43:16.329,0.03,1.03,-0.02,-0.611,5.343,3.558,1.03,6.448,5,0.0,CHECK_FALL
2026-04-21T14:43:16.329,0.034,1.037,-0.019,-1.591,5.343,2.858,1.037,6.265,5,0.0,CHECK_FALL
2026-04-21T14:43:16.329,0.036,1.039,-0.027,-2.291,4.923,2.298,1.04,5.896,5,0.0,CHECK_FALL
2026-04-21T14:43:16.346,0.029,1.041,-0.034,-2.361,4.433,1.738,1.041,5.315,5,0.0,CHECK_FALL
2026-04-21T14:43:16.346,0.022,1.041,-0.031,-2.291,3.593,1.388,1.042,4.482,5,0.0,CHECK_FALL
2026-04-21T14:43:16.346,0.018,1.038,-0.028,-1.871,2.403,0.898,1.039,3.175,4,0.0,CHECK_FALL
2026-04-21T14:43:16.361,0.014,1.031,-0.031,-1.661,1.283,0.478,1.031,2.153,5,0.0,CHECK_FALL
2026-04-21T14:43:16.363,0.016,1.033,-0.034,-0.331,0.653,0.128,1.034,0.743,5,0.0,CHECK_FALL
2026-04-21T14:43:16.363,0.018,1.03,-0.029,0.649,0.443,-0.292,1.031,0.838,4,0.0,CHECK_FALL
2026-04-21T14:43:16.363,0.028,1.026,-0.022,1.419,-0.047,-0.852,1.027,1.655,5,0.0,CHECK_FALL
2026-04-21T14:43:16.379,0.029,1.024,-0.024,2.399,-0.327,-1.552,1.025,2.876,4,0.0,CHECK_FALL
2026-04-21T14:43:16.382,0.033,1.022,-0.023,2.819,-0.677,-1.832,1.023,3.429,5,0.0,CHECK_FALL
2026-04-21T14:43:16.382,0.035,1.021,-0.022,3.099,-0.537,-2.112,1.022,3.788,5,0.0,CHECK_FALL
2026-04-21T14:43:16.382,0.036,1.025,-0.032,3.239,0.093,-2.532,1.026,4.112,5,0.0,CHECK_FALL
2026-04-21T14:43:16.396,0.026,1.029,-0.047,3.659,1.073,-2.602,1.03,4.616,4,0.0,CHECK_FALL
2026-04-21T14:43:16.396,0.019,1.022,-0.055,4.289,1.353,-2.952,1.024,5.379,5,0.0,CHECK_FALL
2026-04-21T14:43:16.404,0.016,1.02,-0.054,4.709,1.843,-3.232,1.022,6.001,5,0.0,CHECK_FALL
2026-04-21T14:43:16.412,0.014,1.02,-0.04,4.639,2.473,-3.302,1.021,6.208,4,0.0,CHECK_FALL
2026-04-21T14:43:16.412,0.013,1.022,-0.037,4.359,3.453,-3.512,1.023,6.577,4,0.0,CHECK_FALL
2026-04-21T14:43:16.420,0.011,1.024,-0.029,3.799,4.083,-3.582,1.024,6.628,5,0.0,CHECK_FALL
2026-04-21T14:43:16.420,0.006,1.02,-0.03,3.099,3.803,-3.232,1.02,5.874,5,0.0,CHECK_FALL
2026-04-21T14:43:16.428,0.006,1.021,-0.03,2.539,3.033,-3.022,1.021,4.977,5,0.0,CHECK_FALL
2026-04-21T14:43:16.428,-0.001,1.013,-0.033,1.839,2.263,-2.672,1.013,3.955,4,0.0,CHECK_FALL
2026-04-21T14:43:16.438,-0.007,1.006,-0.03,1.279,1.493,-2.532,1.006,3.205,5,0.0,CHECK_FALL
2026-04-21T14:43:16.438,-0.011,1.007,-0.03,0.649,0.793,-2.252,1.008,2.474,5,0.0,CHECK_FALL
2026-04-21T14:43:16.438,-0.017,1.01,-0.032,-0.121,0.653,-1.832,1.01,1.948,5,0.0,CHECK_FALL
